STATIONS_ID;MESS_DATUM;QN_8;  R1;RS_IND;WRTR;eor
      13670;2017123010;    3;   0.5;   1;-999;eor
      13670;2017123011;    3;   0.3;   1;-999;eor
      13670;2017123012;    3;   0.0;   0;-999;eor
      13670;2017123013;    3;   0.0;   1;-999;eor
      13670;2017123014;    3;   0.1;   1;-999;eor
      13670;2017123015;    3;   0.0;   0;-999;eor
      13670;2017123016;    3;   0.0;   0;-999;eor
      13670;2017123017;    3;   0.0;   0;-999;eor
      13670;2017123018;    3;   0.0;   0;-999;eor
      13670;2017123019;    3;   0.0;   0;-999;eor
      13670;2017123020;    3;   0.0;   0;-999;eor
      13670;2017123021;    3;   0.0;   0;-999;eor
      13670;2017123022;    3;   0.0;   0;-999;eor
      13670;2017123023;    3;   0.0;   0;-999;eor
      13670;2017123100;    3;   0.0;   0;-999;eor
      13670;2017123101;    3;   0.4;   1;-999;eor
      13670;2017123102;    3;   1.0;   1;-999;eor
      13670;2017123103;    3;   1.6;   1;-999;eor
      13670;2017123104;    3;   2.3;   1;-999;eor
      13670;2017123105;    3;   0.7;   1;-999;eor
      13670;2017123106;    3;   0.7;   1;-999;eor
      13670;2017123107;    3;   0.0;   0;-999;eor
      13670;2017123108;    3;   0.0;   1;-999;eor
      13670;2017123109;    3;   0.0;   0;-999;eor
      13670;2017123110;    3;   0.0;   0;-999;eor
      13670;2017123111;    3;   0.0;   0;-999;eor
      13670;2017123112;    3;   0.0;   0;-999;eor
      13670;2017123113;    3;   0.0;   0;-999;eor
      13670;2017123114;    3;   0.0;   0;-999;eor
      13670;2017123115;    3;   0.0;   0;-999;eor
      13670;2017123116;    3;   0.0;   0;-999;eor
      13670;2017123117;    3;   1.8;   1;-999;eor
      13670;2017123118;    3;   2.1;   1;-999;eor
      13670;2017123119;    3;   1.3;   1;-999;eor
      13670;2017123120;    3;   1.8;   1;-999;eor
      13670;2017123121;    3;   0.1;   1;-999;eor
      13670;2017123122;    3;   0.0;   0;-999;eor
      13670;2017123123;    3;   0.0;   0;-999;eor
      13670;2018010100;    3;   0.0;   0;-999;eor
      13670;2018010101;    3;   0.0;   0;-999;eor
      13670;2018010102;    3;   0.0;   0;-999;eor
      13670;2018010103;    3;   0.0;   0;-999;eor
      13670;2018010104;    3;   1.0;   1;-999;eor
      13670;2018010105;    3;   0.6;   1;-999;eor
      13670;2018010106;    3;   0.0;   0;-999;eor
      13670;2018010107;    3;   0.0;   0;-999;eor
      13670;2018010108;    3;   0.0;   0;-999;eor
      13670;2018010109;    3;   0.0;   0;-999;eor
      13670;2018010110;    3;   0.0;   0;-999;eor
      13670;2018010111;    3;   0.0;   0;-999;eor
      13670;2018010112;    3;   0.0;   0;-999;eor
      13670;2018010113;    3;   0.0;   0;-999;eor
      13670;2018010114;    3;   0.0;   0;-999;eor
      13670;2018010115;    3;   0.0;   0;-999;eor
      13670;2018010116;    3;   0.2;   1;-999;eor
      13670;2018010117;    3;   1.1;   1;-999;eor
      13670;2018010118;    3;   0.7;   1;-999;eor
      13670;2018010119;    3;   0.3;   1;-999;eor
      13670;2018010120;    3;   0.1;   1;-999;eor
      13670;2018010121;    3;   0.0;   0;-999;eor
      13670;2018010122;    3;   0.4;   1;-999;eor
      13670;2018010123;    3;   0.8;   1;-999;eor
      13670;2018010200;    3;   1.0;   1;-999;eor
      13670;2018010201;    3;   0.3;   1;-999;eor
      13670;2018010202;    3;   0.0;   0;-999;eor
      13670;2018010203;    3;   0.0;   0;-999;eor
      13670;2018010204;    3;   0.0;   0;-999;eor
      13670;2018010205;    3;   0.0;   0;-999;eor
      13670;2018010206;    3;   0.1;   1;-999;eor
      13670;2018010207;    3;   0.0;   0;-999;eor
      13670;2018010208;    3;   0.1;   1;-999;eor
      13670;2018010209;    3;   0.0;   0;-999;eor
      13670;2018010210;    3;   0.0;   0;-999;eor
      13670;2018010211;    3;   0.0;   0;-999;eor
      13670;2018010212;    3;   0.0;   0;-999;eor
      13670;2018010213;    3;   0.0;   0;-999;eor
      13670;2018010214;    3;   0.0;   0;-999;eor
      13670;2018010215;    3;   0.0;   0;-999;eor
      13670;2018010216;    3;   0.0;   0;-999;eor
      13670;2018010217;    3;   0.0;   0;-999;eor
      13670;2018010218;    3;   0.0;   0;-999;eor
      13670;2018010219;    3;   0.1;   1;-999;eor
      13670;2018010220;    3;   0.2;   1;-999;eor
      13670;2018010221;    3;   0.3;   1;-999;eor
      13670;2018010222;    3;   0.0;   1;-999;eor
      13670;2018010223;    3;   1.0;   1;-999;eor
      13670;2018010300;    3;   2.1;   1;-999;eor
      13670;2018010301;    3;   0.5;   1;-999;eor
      13670;2018010302;    3;   0.7;   1;-999;eor
      13670;2018010303;    3;   2.8;   1;-999;eor
      13670;2018010304;    3;   1.6;   1;-999;eor
      13670;2018010305;    3;   2.9;   1;-999;eor
      13670;2018010306;    3;   0.0;   0;-999;eor
      13670;2018010307;    3;   0.0;   0;-999;eor
      13670;2018010308;    3;   0.6;   1;-999;eor
      13670;2018010309;    3;   0.0;   0;-999;eor
      13670;2018010310;    3;   0.0;   0;-999;eor
      13670;2018010311;    3;   0.0;   1;-999;eor
      13670;2018010312;    3;   1.2;   1;-999;eor
      13670;2018010313;    3;   0.7;   1;-999;eor
      13670;2018010314;    3;   0.2;   1;-999;eor
      13670;2018010315;    3;   0.3;   1;-999;eor
      13670;2018010316;    3;   0.0;   1;-999;eor
      13670;2018010317;    3;   0.0;   0;-999;eor
      13670;2018010318;    3;   0.0;   0;-999;eor
      13670;2018010319;    3;   0.1;   1;-999;eor
      13670;2018010320;    3;   0.0;   0;-999;eor
      13670;2018010321;    3;   0.0;   0;-999;eor
      13670;2018010322;    3;   0.0;   0;-999;eor
      13670;2018010323;    3;   0.0;   1;-999;eor
      13670;2018010400;    3;   0.0;   0;-999;eor
      13670;2018010401;    3;   0.0;   0;-999;eor
      13670;2018010402;    3;   0.0;   0;-999;eor
      13670;2018010403;    3;   0.0;   0;-999;eor
      13670;2018010404;    3;   0.0;   0;-999;eor
      13670;2018010405;    3;   0.0;   0;-999;eor
      13670;2018010406;    3;   0.0;   0;-999;eor
      13670;2018010407;    3;   0.0;   0;-999;eor
      13670;2018010408;    3;   0.0;   0;-999;eor
      13670;2018010409;    3;   0.0;   0;-999;eor
      13670;2018010410;    3;   0.0;   0;-999;eor
      13670;2018010411;    3;   0.1;   1;-999;eor
      13670;2018010412;    3;   0.0;   0;-999;eor
      13670;2018010413;    3;   0.1;   1;-999;eor
      13670;2018010414;    3;   0.4;   1;-999;eor
      13670;2018010415;    3;   0.3;   1;-999;eor
      13670;2018010416;    3;   1.1;   1;-999;eor
      13670;2018010417;    3;   0.0;   1;-999;eor
      13670;2018010418;    3;   0.0;   0;-999;eor
      13670;2018010419;    3;   0.0;   0;-999;eor
      13670;2018010420;    3;   0.0;   0;-999;eor
      13670;2018010421;    3;   0.0;   0;-999;eor
      13670;2018010422;    3;   0.0;   0;-999;eor
      13670;2018010423;    3;   0.0;   0;-999;eor
      13670;2018010500;    3;   0.0;   0;-999;eor
      13670;2018010501;    3;   0.0;   0;-999;eor
      13670;2018010502;    3;   0.0;   0;-999;eor
      13670;2018010503;    3;   0.0;   0;-999;eor
      13670;2018010504;    3;   0.2;   1;-999;eor
      13670;2018010505;    3;   0.2;   1;-999;eor
      13670;2018010506;    3;   0.0;   0;-999;eor
      13670;2018010507;    3;   0.0;   0;-999;eor
      13670;2018010508;    3;   0.0;   0;-999;eor
      13670;2018010509;    3;   0.0;   0;-999;eor
      13670;2018010510;    3;   0.0;   0;-999;eor
      13670;2018010511;    3;   0.0;   0;-999;eor
      13670;2018010512;    3;   0.0;   0;-999;eor
      13670;2018010513;    3;   0.0;   0;-999;eor
      13670;2018010514;    3;   0.0;   0;-999;eor
      13670;2018010515;    3;   0.0;   0;-999;eor
      13670;2018010516;    3;   0.0;   0;-999;eor
      13670;2018010517;    3;   0.0;   0;-999;eor
      13670;2018010518;    3;   0.0;   0;-999;eor
      13670;2018010519;    3;   0.0;   0;-999;eor
      13670;2018010520;    3;   0.0;   0;-999;eor
      13670;2018010521;    3;   0.0;   0;-999;eor
      13670;2018010522;    3;   0.0;   0;-999;eor
      13670;2018010523;    3;   0.0;   0;-999;eor
      13670;2018010600;    3;   0.0;   0;-999;eor
      13670;2018010601;    3;   0.0;   0;-999;eor
      13670;2018010602;    3;   0.0;   0;-999;eor
      13670;2018010603;    3;   0.0;   0;-999;eor
      13670;2018010604;    3;   0.0;   0;-999;eor
      13670;2018010605;    3;   0.0;   0;-999;eor
      13670;2018010606;    3;   0.0;   0;-999;eor
      13670;2018010607;    3;   0.0;   0;-999;eor
      13670;2018010608;    3;   0.0;   0;-999;eor
      13670;2018010609;    3;   0.0;   0;-999;eor
      13670;2018010610;    3;   0.0;   0;-999;eor
      13670;2018010611;    3;   0.0;   0;-999;eor
      13670;2018010612;    3;   0.0;   0;-999;eor
      13670;2018010613;    3;   0.0;   0;-999;eor
      13670;2018010614;    3;   0.0;   0;-999;eor
      13670;2018010615;    3;   0.0;   0;-999;eor
      13670;2018010616;    3;   0.0;   0;-999;eor
      13670;2018010617;    3;   0.0;   0;-999;eor
      13670;2018010618;    3;   0.0;   0;-999;eor
      13670;2018010619;    3;   0.0;   0;-999;eor
      13670;2018010620;    3;   0.0;   0;-999;eor
      13670;2018010621;    3;   0.0;   0;-999;eor
      13670;2018010622;    3;   0.0;   0;-999;eor
      13670;2018010623;    3;   0.0;   0;-999;eor
      13670;2018010700;    3;   0.0;   0;-999;eor
      13670;2018010701;    3;   0.0;   0;-999;eor
      13670;2018010702;    3;   0.0;   0;-999;eor
      13670;2018010703;    3;   0.0;   0;-999;eor
      13670;2018010704;    3;   0.0;   0;-999;eor
      13670;2018010705;    3;   0.0;   0;-999;eor
      13670;2018010706;    3;   0.0;   0;-999;eor
      13670;2018010707;    3;   0.0;   0;-999;eor
      13670;2018010708;    3;   0.0;   0;-999;eor
      13670;2018010709;    3;   0.0;   0;-999;eor
      13670;2018010710;    3;   0.0;   0;-999;eor
      13670;2018010711;    3;   0.0;   0;-999;eor
      13670;2018010712;    3;   0.0;   0;-999;eor
      13670;2018010713;    3;   0.0;   0;-999;eor
      13670;2018010714;    3;   0.0;   0;-999;eor
      13670;2018010715;    3;   0.0;   0;-999;eor
      13670;2018010716;    3;   0.0;   0;-999;eor
      13670;2018010717;    3;   0.0;   0;-999;eor
      13670;2018010718;    3;   0.0;   0;-999;eor
