station_id;station_name;lat;lon;altitude;from_date;to_date;fed_state
00003;Aachen;50.7827;6.0941;202;19500401;20110401;Nordrhein-Westfalen
00005;Aachen-Merzbrück;50.8167;6.1833;190;19790102;19950630;Nordrhein-Westfalen
00020;Abtsgmünd-Untergröningen;48.9220;9.9129;432;20040813;20190623;Baden-Württemberg
00029;Adelsdorf (Kläranlage);49.7175;10.9101;260;20060110;20190623;Bayern
00044;Großenkneten;52.9336;8.2370;44;19790101;20190623;Niedersachsen
00046;Aholfing;48.9450;12.4639;325;20060103;20190623;Bayern
00047;Ahorn-Eubigheim;49.4997;9.5439;338;20081105;20131127;Baden-Württemberg
00053;Ahrensfelde;52.5850;13.5634;60;20051001;20190623;Brandenburg
00071;Albstadt-Badkap;48.2156;8.9784;759;20041022;20190623;Baden-Württemberg
00073;Aldersbach-Kriestorf;48.6159;13.0506;340;20070401;20190623;Bayern
00078;Alfhausen;52.4853;7.9126;65;20041101;20190623;Niedersachsen
00087;Alperstedt;51.0950;11.0479;158;20050201;20190623;Thüringen
00091;Alsfeld-Eifa;50.7446;9.3450;300;20040901;20190623;Hessen
00096;Neuruppin-Alt Ruppin;52.9437;12.8518;50;20190409;20190623;Brandenburg
00098;Altastenberg;51.1890;8.4671;780;19490101;19541206;Nordrhein-Westfalen
00102;Leuchtturm Alte Weser;53.8633;8.1275;32;19790101;20190623;Niedersachsen
00103;Hagelstadt;48.8960;12.2170;364;20040701;20190623;Bayern
00118;Altendorf;49.4053;12.2852;391;20050601;20190623;Bayern
00124;Bibra, Bad-Altenroda;51.2388;11.5770;265;20061101;20190623;Sachsen-Anhalt
00125;Altenstadt;47.8342;10.8667;756;19930301;20190623;Bayern
00130;Altertheim-Oberaltertheim;49.7283;9.7692;300;20041201;20190623;Bayern
00131;Geringswalde-Altgeringswalde;51.0881;12.9326;296;20041101;20190623;Sachsen
00142;Altomünster-Maisbrunn;48.4060;11.3117;510;20051201;20190623;Bayern
00146;Altusried-Muthmannshofen;47.7922;10.0988;730;20060108;20190623;Bayern
00150;Alzey;49.7273;8.1164;215;20050701;20190623;Rheinland-Pfalz
00151;Amberg-Unterammersricht;49.4691;11.8546;383;20050301;20190623;Bayern
00152;Amelinghausen;53.1268;10.2184;57;20090701;20120112;Niedersachsen
00154;Amerang-Pfaffing;48.0197;12.2924;515;20050301;20190623;Bayern
00158;Amöneburg-Rüdigheim;50.7840;8.9545;210;20040701;20190623;Hessen
00161;Andernach;50.4237;7.4202;75;20110901;20190623;Rheinland-Pfalz
00164;Angermünde;53.0316;13.9908;54;19750701;20190623;Brandenburg
00167;Anklam;53.8412;13.6846;9;20040901;20190623;Mecklenburg-Vorpommern
00175;Ansbach;49.2964;10.5751;413;19511101;19760430;Bayern
00183;Arkona;54.6792;13.4343;42;19760401;20190623;Mecklenburg-Vorpommern
00191;Arnstein-Müdesheim;49.9695;9.9113;220;20050301;20190623;Bayern
00194;Arolsen-Landau, Bad;51.3431;9.0763;265;20050201;20190623;Hessen
00198;Artern;51.3745;11.2920;164;19750701;20190623;Thüringen
00200;Lauperath-Scheidchen;50.0850;6.3161;517;20041201;20190623;Rheinland-Pfalz
00205;Aschau-Stein;47.7274;12.2982;680;20050501;20190623;Bayern
00211;Aßlar Klein-Altenstädten;50.5800;8.4685;200;20041101;20190623;Hessen
00213;Sargstedt;51.9375;10.9897;170;20070501;20190623;Sachsen-Anhalt
00216;Attendorn-Neulisternohl;51.1143;7.8807;298;20041001;20190623;Nordrhein-Westfalen
00217;Attenkam;47.8774;11.3642;672;20050101;20190623;Bayern
00222;Aue;50.5907;12.7140;387;19900611;20190623;Sachsen
00227;Aufseß-Hochstahl;49.8823;11.2656;432;20041001;20190623;Bayern
00232;Augsburg;48.4254;10.9420;461;19490101;20190623;Bayern
00240;Aura im Sinngrund;50.1805;9.5743;287;20040901;20190623;Bayern
00246;Axien;51.7015;12.8909;73;20060101;20080812;Sachsen-Anhalt
00257;Baden-Baden-Geroldsau;48.7270;8.2458;240;20021101;20190623;Baden-Württemberg
00258;Baden-Oos;48.8000;8.1833;124;19800112;19920419;Baden-Württemberg
00259;Müllheim;47.8064;7.6387;273;20040701;20190623;Baden-Württemberg
00269;Baiersbronn-Mitteltal;48.5116;8.3176;596;20060524;20190623;Baden-Württemberg
00275;Balderschwang;47.4650;10.1043;1037;20041001;20190623;Bayern
00279;Baltmannsweiler-Hohengehren;48.7573;9.4514;457;20061101;20190623;Baden-Württemberg
00282;Bamberg;49.8742;10.9206;240;19490101;20190623;Bayern
00287;Walternienburg-Ronney;51.9611;11.9159;52;20080501;20190623;Sachsen-Anhalt
00292;Barnstorf;52.6965;8.4870;37;20051201;20190623;Niedersachsen
00294;Barsinghausen-Hohenbostel;52.3199;9.4300;110;20040701;20190623;Niedersachsen
00298;Barth;54.3406;12.7108;3;19900611;20190623;Mecklenburg-Vorpommern
00301;Bartholomä;48.7584;9.9855;659;20150901;20190623;Baden-Württemberg
00303;Baruth;52.0614;13.4996;55;19911118;20190623;Brandenburg
00305;Basepohl;53.7333;12.9333;53;19911104;19960110;Mecklenburg-Vorpommern
00310;Battenberg-Hof Karlsburg;51.0662;8.5375;590;20041101;20190623;Hessen
00312;Baumgarten;53.8149;11.8818;52;20070601;20190623;Mecklenburg-Vorpommern
00314;Kubschütz, Kr. Bautzen;51.1604;14.5042;232;20040501;20190623;Sachsen
00316;Bayerfeld-Steckweiler -Schmalfelderhof;49.6957;7.8387;310;20041101;20190623;Rheinland-Pfalz
00320;Heinersreuth-Vollhof;49.9667;11.5197;350;20060701;20190623;Bayern
00323;Bechhofen/Mittelfranken -Voggendorf;49.1626;10.5918;425;20040315;20190623;Bayern
00326;Beckum-Unterberg;51.7204;8.0577;120;20040701;20130708;Nordrhein-Westfalen
00330;Oberzent-Beerfelden;49.5617;8.9673;450;20040801;20190623;Hessen
00336;Hörselberg-Hainich-Behringen;51.0221;10.5148;290;20040901;20190623;Thüringen
00342;Belm;52.3170;8.1694;103;20101201;20190623;Niedersachsen
00348;Bendorf;50.4135;7.5886;127;19891201;20110902;Rheinland-Pfalz
00357;Bentheim, Bad;52.3018;7.1301;50;20050901;20190623;Niedersachsen
00359;Beratzhausen;49.1023;11.7958;463;20040701;20190623;Bayern
00360;Berching;49.1115;11.4328;403;20040701;20190623;Bayern
00361;Berchtesgaden (KKst);47.6344;13.0109;550;19490101;19751219;Bayern
00368;Bergen;52.8152;9.9248;70;19930301;20190623;Niedersachsen
00377;Bergzabern, Bad;49.1070;7.9967;210;20041001;20190623;Rheinland-Pfalz
00378;Berka;51.6843;10.1077;136;20050401;20190623;Niedersachsen
00379;Berka, Bad (Flugplatz);50.9074;11.2665;303;20170901;20190623;Thüringen
00384;Berkheim;48.0409;10.0808;570;20050622;20140918;Baden-Württemberg
00389;Berleburg, Bad-Arfeld;51.0148;8.4318;436;20091101;20190623;Nordrhein-Westfalen
00390;Berleburg, Bad-Stünzel;50.9837;8.3683;610;20040701;20190623;Nordrhein-Westfalen
00399;Berlin-Alexanderplatz;52.5198;13.4057;36;19900611;20150630;Berlin
00400;Berlin-Buch;52.6309;13.5022;60;20040601;20190623;Berlin
00403;Berlin-Dahlem (FU);52.4537;13.3017;51;19550101;20190623;Berlin
00410;Berlin-Kaniswall;52.4040;13.7309;33;20040501;20190430;Berlin
00420;Berlin-Marzahn;52.5447;13.5598;60;20070801;20190623;Berlin
00427;Berlin-Schönefeld;52.3807;13.5306;46;19750701;20190623;Brandenburg
00430;Berlin-Tegel;52.5644;13.3088;36;19610102;20190623;Berlin
00433;Berlin-Tempelhof;52.4675;13.4021;48;19490101;20190623;Berlin
00443;Bernbeuren-Prachtsried;47.7388;10.7448;936;20040315;20190623;Bayern
00445;Bernburg/Saale (Nord);51.8218;11.7109;84;20050701;20190623;Sachsen-Anhalt
00450;Bernkastel-Kues;49.9186;7.0664;120;20051101;20121204;Rheinland-Pfalz
00460;Berus;49.2640;6.6868;363;19490101;20190623;Saarland
00468;Beuren (Hochwald);49.7291;6.9175;505;20081105;20190623;Rheinland-Pfalz
00479;Wächtersbach;50.2435;9.2893;138;20050201;20190623;Hessen
00498;Ühlingen-Birkendorf;47.7453;8.3111;760;20060724;20190623;Baden-Württemberg
00504;Bischdorf, Kreis Oberspreewald;51.7981;13.9718;78;20070601;20190623;Brandenburg
00505;Bischhagen;51.4268;10.0932;332;20040901;20060629;Thüringen
00522;Bissingen (Kläranlage);48.7092;10.6283;425;20050705;20190623;Bayern
00523;Bitburg;49.9797;6.5325;359;20060301;20180601;Rheinland-Pfalz
00535;Blankenrath;50.0372;7.3079;417;20040601;20190623;Rheinland-Pfalz
00542;Bleckede-Walmsburg;53.2401;10.8522;12;20041101;20190623;Niedersachsen
00550;Bobeck;50.9041;11.7985;344;20021101;20190623;Thüringen
00551;Weischlitz-Heinersgrün;50.3887;11.9955;517;20061101;20190623;Sachsen
00553;Bocholt (Marienschule);51.8380;6.6107;25;19531222;19740903;Nordrhein-Westfalen
00554;Bocholt-Liedern (Wasserwerk);51.8293;6.5365;23;19490101;20190623;Nordrhein-Westfalen
00555;Bochum;51.4789;7.2697;101;20080101;20181101;Nordrhein-Westfalen
00561;Bockhorn-Grabstede;53.3670;7.9679;11;20051001;20190623;Niedersachsen
00567;Bodenfelde-Amelith;51.6957;9.5135;258;20090901;20190623;Niedersachsen
00589;Bogen-Pfelling;48.8848;12.7451;345;20040501;20190623;Bayern
00591;Boizenburg;53.3911;10.6878;45;19750701;20190623;Mecklenburg-Vorpommern
00596;Boltenhagen;54.0028;11.1908;15;19750701;20190623;Mecklenburg-Vorpommern
00599;Bonn-Friesdorf;50.7055;7.1467;62;19820101;19990302;Nordrhein-Westfalen
00603;Bonn-Roleber;50.7349;7.1931;159;19950112;20190623;Nordrhein-Westfalen
00604;Bonndorf/Schwarzwald;47.8194;8.3348;875;20081103;20190623;Baden-Württemberg
00613;Borgentreich;51.5677;9.2324;206;20041101;20190623;Nordrhein-Westfalen
00617;Borken in Westfalen;51.8730;6.8863;47;20040601;20190623;Nordrhein-Westfalen
00620;Borkumriff;53.8000;6.3667;6;19790103;19880715;Hamburg
00622;Born;52.3745;11.4655;66;20060601;20190623;Sachsen-Anhalt
00630;Bottmersdorf-Klein Germersleben;52.0194;11.4055;83;20060601;20190623;Sachsen-Anhalt
00633;Boxberg;51.4041;14.5682;125;20040601;20190623;Sachsen
00644;Brakel;51.7049;9.1738;150;20050101;20190623;Nordrhein-Westfalen
00645;Bramsche;52.4083;7.9682;75;20170601;20190623;Niedersachsen
00649;Brandenburg-Briest;52.4333;12.4500;31;19911101;19941001;Brandenburg
00653;Brannenburg-Degerndorf;47.7241;12.1092;483;20050501;20190623;Bayern
00656;Braunlage;51.7234;10.6021;607;19490101;20190623;Niedersachsen
00662;Braunschweig;52.2915;10.4464;81;19501001;20190623;Niedersachsen
00677;Breitenbrunn-Fürbuch;48.1266;10.3649;610;20030421;20190623;Bayern
00684;Breitnau;47.9385;8.0761;1001;20050621;20190623;Baden-Württemberg
00685;Breitsol;49.9017;9.4281;585;19790101;20061102;Bayern
00691;Bremen;53.0450;8.7979;4;19490101;20190623;Bremen
00701;Bremerhaven;53.5332;8.5761;7;19490101;20190623;Bremen
00704;Bremervörde;53.4451;9.1390;11;19900403;20190623;Niedersachsen
00714;Neu Madlitz;52.3653;14.2474;46;20050601;20190623;Brandenburg
00721;Schönwölkau-Brinnis;51.5168;12.4356;101;20040601;20190623;Sachsen
00722;Brocken;51.7986;10.6183;1134;19750701;20190623;Sachsen-Anhalt
00723;Kail;50.1841;7.2400;290;20041201;20190623;Rheinland-Pfalz
00730;Bruchmühlbach-Miesau (WWV RLP);49.3864;7.4567;238;20081105;20110120;Rheinland-Pfalz
00731;Bruchsal-Heidelsheim;49.1127;8.6372;130;20071201;20190623;Baden-Württemberg
00732;Bruchweiler, Kr. Birkenfeld;49.7985;7.2278;545;20081105;20190623;Rheinland-Pfalz
00735;Brück-Gömnigk;52.1692;12.7334;52;20050501;20190623;Brandenburg
00743;Brüggen (Flugplatz);51.2000;6.1333;73;19790102;20010929;Nordrhein-Westfalen
00753;Bucha;50.8700;11.5022;310;20040501;20190623;Thüringen
00755;Buchen, Kr. Neckar-Odenwald;49.5182;9.3213;340;20040601;20190623;Baden-Württemberg
00757;Buchenbach;47.9625;7.9983;445;20040601;20190623;Baden-Württemberg
00760;Rosengarten-Klecken;53.3629;9.9435;82;20171201;20190623;Niedersachsen
00766;Büchel (Flugplatz);50.1746;7.0595;477;19790101;20190623;Rheinland-Pfalz
00769;Bückeburg;52.2817;9.0889;68;19790102;20190623;Niedersachsen
00775;Osterwieck-Rimbeck;52.0000;10.6323;100;20041001;20190623;Sachsen-Anhalt
00785;Büsum (A);54.1333;8.8667;1;19790101;19861031;Schleswig-Holstein
00789;Bütthard;49.6064;9.8835;263;20040601;20190623;Bayern
00791;Bordelum;54.6328;8.9370;8;20060101;20190623;Schleswig-Holstein
00796;Burbach-Würgendorf;50.7556;8.1257;412;20041101;20190623;Nordrhein-Westfalen
00797;Burg-Blumenthal;52.3241;11.8339;39;20050801;20190623;Sachsen-Anhalt
00801;Burgbernheim;49.4472;10.3260;350;20021101;20171017;Bayern
00807;Schlüsselfeld (Kläranlage);49.7450;10.6434;290;20070421;20190623;Bayern
00808;Mehring, Kr. Altötting-Niederholz;48.1869;12.8098;411;20060301;20190623;Bayern
00812;Burgkunstadt;50.1427;11.2322;276;20041201;20190623;Bayern
00814;Pfarrweisach-Lohr (Pegel);50.1451;10.7066;270;20060108;20190623;Bayern
00815;Seegebiet Mansfelder Land-Dederstedt;51.5427;11.6948;154;20061101;20190623;Sachsen-Anhalt
00817;Burgwald-Bottendorf;51.0306;8.8146;293;20050201;20190623;Hessen
00832;Butzweilerhof;50.9833;6.9000;48;19790102;19950810;Nordrhein-Westfalen
00837;Camberg, Bad;50.2863;8.2949;244;20040701;20190623;Hessen
00839;Carlow;53.7575;10.9288;27;20110105;20190623;Mecklenburg-Vorpommern
00840;Carlsfeld;50.4313;12.6114;897;19900611;20190623;Sachsen
00848;Celle (Stadt);52.6146;10.0726;38;20080801;20190623;Niedersachsen
00850;Celle;52.5959;10.0296;39;19790103;20190623;Niedersachsen
00853;Chemnitz;50.7913;12.8720;418;19750701;20190623;Sachsen
00856;Chieming;47.8843;12.5404;551;19790101;20190623;Bayern
00857;Chiemsee-Herrenchiemsee;47.8677;12.3949;536;20050201;20190623;Bayern
00863;Clausthal-Zellerfeld;51.7904;10.3470;585;20071001;20120405;Niedersachsen
00867;Lautertal-Oberlauter;50.3066;10.9679;344;19490101;20190623;Bayern
00871;Coesfeld;51.9618;7.1585;87;20050801;20190623;Nordrhein-Westfalen
00874;Zielitz;52.2994;11.6733;52;20050801;20190623;Sachsen-Anhalt
00876;Collmberg;51.3040;13.0096;314;19750701;19901231;Sachsen
00879;Cottbus (Flugplatz);51.7667;14.2833;68;19790101;20030611;Brandenburg
00880;Cottbus;51.7760;14.3168;69;19830103;20190623;Brandenburg
00885;Creußen-Bühl;49.8449;11.6160;450;20050601;20190623;Bayern
00891;Cuxhaven;53.8713;8.7058;5;19490101;20190623;Niedersachsen
00896;Dachwig;51.0778;10.8619;170;20040801;20190623;Thüringen
00902;Dahlem-Schmidtheim;50.4115;6.5615;573;20061001;20190623;Nordrhein-Westfalen
00906;Dahmeshöved;54.2023;11.0914;8;19790101;19840827;Schleswig-Holstein
00917;Darmstadt;49.8809;8.6779;162;20040901;20190623;Hessen
00920;Darmstadt (US-Air-Base);49.8564;8.5929;108;19490101;19870929;Hessen
00921;Dasburg (WWV RLP);50.0451;6.1370;392;20081105;20120731;Rheinland-Pfalz
00922;Dasing (Kläranlage);48.3950;11.0594;460;20060111;20190623;Bayern
00931;Deggenhausertal-Azenweiler;47.8007;9.4108;708;20041019;20190623;Baden-Württemberg
00933;Deisenhofen, Kreis München;48.0368;11.5777;585;20030429;20190623;Bayern
00934;Delbrück;51.7835;8.5658;88;20041001;20190623;Nordrhein-Westfalen
00942;Densborn;50.1220;6.5990;308;20041101;20190623;Rheinland-Pfalz
00950;Detmold;51.9500;8.9000;194;19790101;19930326;Nordrhein-Westfalen
00953;Deuselbach;49.7619;7.0541;481;19500701;20190623;Rheinland-Pfalz
00954;UFS Deutsche Bucht;54.1796;7.4587;0;19790101;20190623;Hamburg
00961;Diemelstadt-Rhoden;51.4743;9.0039;258;20040701;20190623;Hessen
00962;Stadtilm-Dienstedt;50.8018;11.1692;326;20040501;20190623;Thüringen
00963;Diepholz;52.5881;8.3424;38;19870502;20190623;Niedersachsen
00966;Diesdorf;52.7521;10.8830;65;20060201;20190623;Sachsen-Anhalt
00970;Dietenhofen;49.4158;10.6734;405;20021101;20190623;Bayern
00974;Südharz-Dietersdorf;51.5307;11.0457;440;20060901;20190623;Sachsen-Anhalt
00977;Dietzhölztal-Mandeln;50.8541;8.3416;377;20040901;20121001;Hessen
00978;Holzheim bei Diez;50.3574;8.0485;155;20050201;20190623;Rheinland-Pfalz
00979;Dillenburg;50.7364;8.2672;314;20040901;20190623;Hessen
00983;Dillingen/Donau-Fristingen;48.5562;10.5599;419;20061201;20190623;Bayern
00985;Dinkelsbühl-Oberwinstetten;49.0504;10.2892;491;20060101;20190623;Bayern
00988;Dinklage;52.6746;8.1140;23;20050901;20190623;Niedersachsen
00989;Dinslaken;51.5765;6.7849;53;20050201;20190623;Nordrhein-Westfalen
00991;Dippoldiswalde-Reinberg;50.9117;13.7087;365;20050201;20190623;Sachsen
01001;Doberlug-Kirchhain;51.6451;13.5747;97;19750701;20190623;Brandenburg
01014;Dollart-Kanalpolder;53.2289;7.2191;2;20050301;20190623;Niedersachsen
01018;Donaueschingen;47.9422;8.5046;677;20081103;20111129;Baden-Württemberg
01023;Dorfen (Kläranlage);48.2746;12.1616;430;20060103;20190623;Bayern
01024;Dormagen-Zons;51.1157;6.8510;37;20060801;20190623;Nordrhein-Westfalen
01030;Dornum;53.6460;7.4302;1;20050301;20190623;Niedersachsen
01039;Dransfeld-Ossenfeld;51.5263;9.7978;317;20041201;20190623;Niedersachsen
01046;Drensteinfurt;51.7585;7.7528;72;20041001;20190623;Nordrhein-Westfalen
01048;Dresden-Klotzsche;51.1280;13.7543;227;19750701;20190623;Sachsen
01050;Dresden-Hosterwitz;51.0221;13.8470;114;20060401;20190623;Sachsen
01051;Dresden-Strehlen;51.0248;13.7750;120;20070301;20190623;Sachsen
01052;Drewitz bei Burg;52.2174;12.1641;80;20040701;20190623;Sachsen-Anhalt
01055;Driedorf;50.6316;8.1813;482;20041001;20190623;Hessen
01056;Drochtersen;53.7118;9.3791;1;20051201;20190623;Niedersachsen
01067;Düben;51.9265;12.3856;95;20041001;20190623;Sachsen-Anhalt
01072;Dürkheim, Bad;49.4719;8.1929;107;20040601;20190623;Rheinland-Pfalz
01078;Düsseldorf;51.2960;6.7686;37;19490501;20190623;Nordrhein-Westfalen
01089;Durbach-Ebersweier;48.5017;7.9943;196;20060608;20190623;Baden-Württemberg
01093;Eberbach (LUBW);49.4600;8.9584;131;20140429;20190623;Baden-Württemberg
01094;Eberfing;47.7958;11.1991;611;20090924;20190623;Bayern
01095;Seeburg;51.5642;10.1522;160;20060901;20110725;Niedersachsen
01103;Ebersberg-Halbing;48.1002;11.9872;592;20061001;20190623;Bayern
01107;Ebrach;49.8520;10.4990;346;20041201;20190623;Bayern
01119;Edelsfeld;49.5767;11.6975;535;20040923;20190623;Bayern
01130;Eggebek;54.6282;9.3649;17;19790101;20190623;Schleswig-Holstein
01131;Eggegebirge;51.8310;8.9506;430;19911009;19911204;Nordrhein-Westfalen
01132;Eggenfelden;48.3956;12.7287;410;20060110;20190623;Bayern
01139;Eging am See-Burgstall;48.6846;13.2512;400;20040315;20101220;Bayern
01158;Eichendorf;48.6360;12.8531;350;20031111;20190623;Bayern
01161;Eichstätt-Landershofen;48.8777;11.2349;384;20050201;20190623;Bayern
01164;Eifel;50.6532;6.2808;572;19911009;19911204;Nordrhein-Westfalen
01166;Eilenburg;51.4601;12.6692;105;20040901;20190623;Sachsen
01170;Eimen-Vorwohle;51.8873;9.7280;265;20070701;20190623;Niedersachsen
01176;Eisenbach;47.9634;8.2693;976;20041102;20190623;Baden-Württemberg
01185;UFS Elbe 1;54.0000;8.1167;0;19790101;20021025;Hamburg
01197;Ellwangen-Rindelbach;48.9895;10.1312;460;20021101;20190623;Baden-Württemberg
01200;Elpersbüttel;54.0691;9.0105;3;19861101;20190623;Schleswig-Holstein
01207;Elster, Bad-Sohl;50.2705;12.2742;560;20060301;20190623;Sachsen
01210;Elsterwerda;51.4505;13.5046;90;20060701;20190623;Brandenburg
01214;Elzach-Fisnacht;48.2012;8.1089;440;20040801;20190623;Baden-Württemberg
01216;Elztal-Rittersbach;49.4251;9.2430;312;20050201;20190623;Baden-Württemberg
01219;Emden-Nesserland;53.3449;7.1909;5;19490101;19970709;Niedersachsen
01223;Ringe-Großringe;52.5983;6.9449;13;20050901;20190623;Niedersachsen
01224;Emmendingen-Mundingen;48.1378;7.8351;201;20021122;20190623;Baden-Württemberg
01228;UFS TW Ems;54.1651;6.3460;0;19880815;20190623;Hamburg
01237;Tacherting-Spreit;48.0891;12.5071;508;20040901;20190623;Bayern
01239;Engen/Hegau;47.8516;8.7673;540;20040701;20080923;Baden-Württemberg
01241;Enger;52.1500;8.5226;128;20061201;20190623;Nordrhein-Westfalen
01246;Ennigerloh-Ostenfelde;51.8418;8.0607;104;20150801;20190623;Nordrhein-Westfalen
01253;Nentershausen (KA);50.4260;7.9395;286;20081105;20190623;Rheinland-Pfalz
01255;Eppingen-Elsenz;49.1664;8.8523;220;20021123;20190101;Baden-Württemberg
01260;Erbeskopf;49.7297;7.0897;816;19490101;19500630;Rheinland-Pfalz
01262;München-Flughafen;48.3477;11.8133;446;19920517;20190623;Bayern
01266;Erfde;54.2992;9.3162;18;20040601;20190623;Schleswig-Holstein
01270;Erfurt-Weimar;50.9829;10.9608;316;19750701;20190623;Thüringen
01278;Cremlingen-Destedt;52.2449;10.7182;160;20071201;20190623;Niedersachsen
01279;Möhrendorf-Kleinseebach;49.6497;11.0074;268;20060701;20190623;Bayern
01282;Erlbach-Eubabrunn;50.3043;12.3834;565;20091228;20190623;Sachsen
01290;Eschbronn-Mariazell;48.1868;8.4672;714;20051101;20190623;Baden-Württemberg
01297;Eschwege;51.2041;10.0138;156;20041001;20190623;Hessen
01300;Eslohe;51.2540;8.1565;351;20040601;20190623;Nordrhein-Westfalen
01303;Essen-Bredeney;51.4041;6.9677;150;19490101;20190623;Nordrhein-Westfalen
01304;Essen-Brockhausen, Bad;52.3345;8.3877;48;20060401;20190623;Niedersachsen
01313;Ettal-Linderhof;47.5667;10.9612;940;20031022;20190623;Bayern
01315;Ettlingen-Ettlingenweier;48.9246;8.3824;118;20081103;20101110;Baden-Württemberg
01320;Etzleben;51.2610;11.1754;137;20040501;20190623;Thüringen
01327;Weilerswist-Lommersum;50.7119;6.7905;147;20040801;20190623;Nordrhein-Westfalen
01332;Falkenberg,Kr.Rottal-Inn;48.4832;12.7241;472;20050301;20190623;Bayern
01336;Fallingbostel, Bad;52.8568;9.6756;70;20040901;20190623;Niedersachsen
01339;Faßberg;52.9157;10.1885;73;19930301;20190623;Niedersachsen
01341;Fehmarnbelt;54.6000;11.1500;0;19790103;20110929;Schleswig-Holstein
01343;Feilnbach, Bad;47.7956;12.0161;530;20051015;20190623;Bayern
01346;Feldberg/Schwarzwald;47.8749;8.0038;1490;19490101;20190623;Baden-Württemberg
01350;Felgentreu;52.0997;13.0016;48;20070801;20190623;Brandenburg
01355;FES Weser;53.9167;7.8333;5;19790101;19900206;Niedersachsen
01357;Fichtelberg/Oberfranken-Hüttstadl;49.9807;11.8376;654;20050301;20190623;Bayern
01358;Fichtelberg;50.4283;12.9535;1213;19750701;20190623;Sachsen
01366;Finsing (Kraftwerk);48.2213;11.7989;498;20060616;20190623;Bayern
01392;Flossenbürg;49.7317;12.3491;622;20100401;20190623;Bayern
01402;Forschungsplattform Nordsee;54.7000;7.1667;28;19820401;19930217;Hamburg
01411;Birx/Rhön;50.5309;10.0480;745;20070101;20190623;Thüringen
01420;Frankfurt/Main;50.0259;8.5213;100;19490101;20190623;Hessen
01424;Frankfurt/Main-Westend;50.1269;8.6694;124;20080801;20190623;Hessen
01426;Frankfurt/Oder;52.3397;14.5080;65;19750701;20190623;Brandenburg
01435;Frauenwald;50.5921;10.8575;768;20021101;20190623;Thüringen
01441;Freiberg;50.9263;13.2711;416;20150401;20190623;Sachsen
01443;Freiburg;48.0233;7.8344;236;19490101;20190623;Baden-Württemberg
01451;Freiburg/Elbe;53.8277;9.2493;2;20040601;20190623;Niedersachsen
01458;Freihung-Großschönbrunn;49.5747;11.8860;493;20050401;20190623;Bayern
01468;Freudenstadt;48.4537;8.4091;797;19490101;20190623;Baden-Württemberg
01473;Freystadt-Michelbach;49.1869;11.3080;414;20060101;20190623;Bayern
01490;Friedrichshafen;47.6454;9.4795;394;19490101;20190623;Baden-Württemberg
01495;Goldenbow;53.5389;11.7607;52;20041001;20190623;Mecklenburg-Vorpommern
01497;Friedrichswalde;53.0238;13.7088;75;20041201;20190623;Brandenburg
01503;Friesoythe-Altenoythe;53.0643;7.9022;6;20121001;20190623;Niedersachsen
01504;Fritzlar (Flugplatz);51.1190;9.2799;172;19930301;20190623;Hessen
01511;Marklkofen (Betriebsstelle Vilstalsee);48.5587;12.5719;400;20030428;20190623;Bayern
01515;Fürstenfeldbruck;48.2000;11.2667;519;19790101;20030731;Bayern
01526;Fulda-Horas;50.5668;9.6533;242;20041101;20190623;Hessen
01538;Gaildorf-Hägenau;49.0182;9.7414;351;20081103;20161111;Baden-Württemberg
01542;Gangkofen (Kläranlage);48.4327;12.5714;434;20040122;20190623;Bayern
01544;Gardelegen;52.5129;11.3941;47;19750701;20190623;Sachsen-Anhalt
01550;Garmisch-Partenkirchen;47.4830;11.0621;719;19490101;20190623;Bayern
01559;Gebhardshain;50.7421;7.8163;402;20040601;20050816;Rheinland-Pfalz
01561;Gedern-Schönhausen;50.4040;9.2075;407;20041201;20190623;Hessen
01572;Geilenkirchen (Flugplatz);50.9593;6.0392;80;19900809;20190623;Nordrhein-Westfalen
01573;Geisa;50.7134;9.9539;280;20060101;20190623;Thüringen
01578;Geisenfeld-Eichelberg;48.6516;11.5845;395;20040601;20190623;Bayern
01580;Geisenheim;49.9859;7.9549;110;19830801;20190623;Hessen
01584;Geisingen;47.9242;8.6473;672;20090601;20190623;Baden-Württemberg
01587;Gelbelsee;48.9481;11.4289;536;19800825;20190623;Bayern
01590;Geldern-Walbeck;51.4942;6.2463;37;20030701;20190623;Nordrhein-Westfalen
01595;Gelsenkirchen-Buer;51.5762;7.0652;91;20121001;20190623;Nordrhein-Westfalen
01598;Oberbachheim;50.2480;7.7456;328;20051201;20190623;Rheinland-Pfalz
01602;Ohlsbach;48.4329;7.9931;176;20040701;20190623;Baden-Württemberg
01605;Genthin;52.3875;12.1601;35;19900612;20190623;Sachsen-Anhalt
01607;Georgensgmünd;49.1940;11.0265;346;20021101;20150826;Bayern
01612;Gera-Leumnitz;50.8813;12.1289;311;19750701;20190623;Thüringen
01639;Gießen/Wettenberg;50.6017;8.6439;203;19490101;20190623;Hessen
01642;Gilching;48.1085;11.2781;550;20031010;20190623;Bayern
01645;Gilserberg-Moischeid;50.9656;9.0500;340;20040501;20190623;Hessen
01650;Henschtal;49.4648;7.4111;250;20041101;20190623;Rheinland-Pfalz
01666;Glücksburg-Meierwik;54.8273;9.5058;12;19790101;20190623;Schleswig-Holstein
01669;Borrentin-Wolkwitz;53.8080;12.9608;43;20061101;20190623;Mecklenburg-Vorpommern
01684;Görlitz;51.1622;14.9506;238;19750701;20190623;Sachsen
